Date,Interval Start,Interval End,Active(I),Active(E),Reactive(I)-Active(I),Reactive(E)-Active(I),Reactive(E)-Active(E),Reactive(I)-Active(E),Apparent-Active(I) - type 2,Apparent-Active(E) - type 6,Average Voltage,Frequency,Calculated Avg Imp Power Factor (signed),Calculated Avg Exp Power Factor (signed)
21-11-2021,13:15,13:30,0,55750,0,0,0,30375,0,63500,426840,50.06,1,-0.878
21-11-2021,13:30,13:45,0,55718.75,0,0,0,29875,0,63187.5,426600,50.04,1,-0.882
21-11-2021,13:45,14:00,0,55937.5,0,0,0,29375,0,63187.5,426500,50.02,1,-0.885
21-11-2021,14:00,14:15,0,57562.5,0,0,0,29187.5,0,64531.25,426260,50,1,-0.892
21-11-2021,14:15,14:30,0,57625,0,0,0,28531.25,0,64312.5,425720,49.97,1,-0.896
21-11-2021,14:30,14:45,0,58156.25,0,0,0,28500,0,64781.25,425640,50.02,1,-0.898
21-11-2021,14:45,15:00,0,58562.5,0,0,0,28781.25,0,65250,425700,50.03,1,-0.898
21-11-2021,15:00,15:15,0,58968.75,0,0,0,29437.5,0,65906.25,426060,50.03,1,-0.895
21-11-2021,15:15,15:30,0,59000,0,0,0,28843.75,0,65687.5,425460,50.01,1,-0.898
21-11-2021,15:30,15:45,0,64062.5,0,0,0,28375,0,70062.5,425260,50.03,1,-0.914
21-11-2021,15:45,16:00,0,66937.5,0,0,0,28125,0,72593.75,425020,50.03,1,-0.922
21-11-2021,16:00,16:15,0,68968.75,0,0,0,28125,0,74500,425240,50.04,1,-0.926
21-11-2021,16:15,16:30,0,70593.75,0,0,0,27156.25,0,75625,424580,50,1,-0.933
21-11-2021,16:30,16:45,0,71562.5,0,0,0,26500,0,76312.5,424160,49.98,1,-0.938
21-11-2021,16:45,17:00,0,72125,0,0,0,26468.75,0,76843.75,423940,49.95,1,-0.939
21-11-2021,17:00,17:15,0,73406.25,0,0,0,26812.5,0,78125,424000,50,1,-0.94
21-11-2021,17:15,17:30,0,82156.25,0,0,0,23687.5,0,85531.25,424240,49.95,1,-0.961
21-11-2021,17:30,17:45,0,85843.75,0,0,0,22656.25,0,88781.25,424160,49.99,1,-0.967
21-11-2021,17:45,18:00,0,89093.75,0,0,0,20906.25,0,91531.25,423520,50,1,-0.973
21-11-2021,18:00,18:15,0,94437.5,0,0,0,18531.25,0,96250,422460,50,1,-0.981
21-11-2021,18:15,18:30,0,97968.75,0,0,0,15687.5,0,99218.75,421160,50,1,-0.987
21-11-2021,18:30,18:45,0,98281.25,0,0,0,16343.75,0,99625,421500,50.02,1,-0.987
21-11-2021,18:45,19:00,0,99218.75,0,0,0,16781.25,0,100656.25,421780,50.04,1,-0.986
21-11-2021,19:00,19:15,0,96531.25,0,0,0,18968.75,0,98375,422880,50.02,1,-0.981
21-11-2021,19:15,19:30,0,94093.75,0,0,0,20406.25,0,96281.25,423300,50,1,-0.977
21-11-2021,19:30,19:45,0,93437.5,0,0,0,21500,0,95875,423700,50.01,1,-0.975
21-11-2021,19:45,20:00,0,92093.75,0,0,0,22281.25,0,94781.25,424240,50.01,1,-0.972
21-11-2021,20:00,20:15,0,89437.5,0,0,0,23593.75,0,92468.75,424960,50,1,-0.967
21-11-2021,20:15,20:30,0,87500,0,0,0,24500,0,90875,425300,49.96,1,-0.963
21-11-2021,20:30,20:45,0,86218.75,0,0,0,24968.75,0,89781.25,425560,49.93,1,-0.96
21-11-2021,20:45,21:00,0,83312.5,0,0,0,26281.25,0,87375,426420,49.99,1,-0.954
21-11-2021,21:00,21:15,0,80468.75,0,0,0,27031.25,0,84875,426780,49.97,1,-0.948
21-11-2021,21:15,21:30,0,79906.25,0,0,0,27062.5,0,84375,426780,50,1,-0.947
21-11-2021,21:30,21:45,0,81125,0,0,0,27125,0,85500,426860,50.03,1,-0.949
21-11-2021,21:45,22:00,0,81406.25,0,0,0,27062.5,0,85812.5,426980,50.06,1,-0.949
21-11-2021,22:00,22:15,0,78812.5,0,0,0,27500,0,83468.75,427280,50,1,-0.944
21-11-2021,22:15,22:30,0,77312.5,0,0,0,27406.25,0,82031.25,427340,50,1,-0.942
21-11-2021,22:30,22:45,0,78093.75,0,0,0,27093.75,0,82656.25,427020,50,1,-0.945
21-11-2021,22:45,23:00,0,75656.25,0,0,0,27375,0,80468.75,427260,49.99,1,-0.94
21-11-2021,23:00,23:15,0,74468.75,0,0,0,27406.25,0,79375,427300,49.95,1,-0.938
21-11-2021,23:15,23:30,0,73250,0,0,0,28000,0,78375,427520,49.98,1,-0.935
21-11-2021,23:30,23:45,0,72718.75,0,0,0,28437.5,0,78093.75,427820,50.02,1,-0.931
21-11-2021,23:45,00:00,0,72531.25,0,0,0,28906.25,0,78093.75,428180,50.05,1,-0.929
22-11-2021,00:00,00:15,0,73937.5,0,0,0,29000,0,79406.25,428120,50.08,1,-0.931
22-11-2021,00:15,00:30,0,74000,0,0,0,28968.75,0,79468.75,428080,50.09,1,-0.931
22-11-2021,00:30,00:45,0,73218.75,0,0,0,29000,0,78781.25,427960,50.03,1,-0.929
22-11-2021,00:45,01:00,0,72281.25,0,0,0,29218.75,0,77968.75,428120,50.02,1,-0.927
22-11-2021,01:00,01:15,0,70937.5,0,0,0,29593.75,0,76843.75,428440,50,1,-0.923
22-11-2021,01:15,01:30,0,71750,0,0,0,29531.25,0,77593.75,428280,49.99,1,-0.925
22-11-2021,01:30,01:45,0,72031.25,0,0,0,29593.75,0,77875,428340,50,1,-0.925
22-11-2021,01:45,02:00,0,71875,0,0,0,29687.5,0,77781.25,428560,50.02,1,-0.924
22-11-2021,02:00,02:15,0,72406.25,0,0,0,29593.75,0,78187.5,428640,50.01,1,-0.926
22-11-2021,02:15,02:30,0,71812.5,0,0,0,29781.25,0,77781.25,428740,50,1,-0.923
22-11-2021,02:30,02:45,0,71593.75,0,0,0,29937.5,0,77593.75,428780,50,1,-0.923
22-11-2021,02:45,03:00,0,71937.5,0,0,0,29843.75,0,77875,428940,50.01,1,-0.924
22-11-2021,03:00,03:15,0,72062.5,0,0,0,29781.25,0,77968.75,429020,50,1,-0.924
22-11-2021,03:15,03:30,0,72093.75,0,0,0,29843.75,0,78031.25,429000,49.99,1,-0.924
22-11-2021,03:30,03:45,0,76437.5,0,0,0,28781.25,0,81656.25,427760,49.97,1,-0.936
22-11-2021,03:45,04:00,0,76437.5,0,0,0,28750,0,81687.5,427700,49.99,1,-0.936
22-11-2021,04:00,04:15,0,78812.5,0,0,0,28218.75,0,83718.75,427460,50,1,-0.941
22-11-2021,04:15,04:30,0,81031.25,0,0,0,27343.75,0,85531.25,427020,50.03,1,-0.947
22-11-2021,04:30,04:45,0,85781.25,0,0,0,25968.75,0,89625,426100,50.02,1,-0.957
22-11-2021,04:45,05:00,0,88593.75,0,0,0,24968.75,0,92062.5,425640,50.04,1,-0.962
22-11-2021,05:00,05:15,0,91343.75,0,0,0,23781.25,0,94375,425080,50.08,1,-0.968
22-11-2021,05:15,05:30,0,92031.25,0,0,0,22343.75,0,94687.5,424220,50.02,1,-0.972
22-11-2021,05:30,05:45,0,92125,0,0,0,21437.5,0,94593.75,423600,49.99,1,-0.974
22-11-2021,05:45,06:00,0,93218.75,0,0,0,20343.75,0,95437.5,423040,49.97,1,-0.977
22-11-2021,06:00,06:15,0,95093.75,0,0,0,19687.5,0,97093.75,422860,50,1,-0.979
22-11-2021,06:15,06:30,0,96531.25,0,0,0,17968.75,0,98187.5,421740,49.93,1,-0.983
22-11-2021,06:30,06:45,0,97781.25,0,0,0,16687.5,0,99218.75,421180,49.96,1,-0.986
22-11-2021,06:45,07:00,0,94375,0,0,0,17031.25,0,95875,421860,49.97,1,-0.984
22-11-2021,07:00,07:15,0,95343.75,0,0,0,16156.25,0,96718.75,421200,49.98,1,-0.986
22-11-2021,07:15,07:30,0,93187.5,0,0,0,16937.5,0,94718.75,419940,50,1,-0.984
22-11-2021,07:30,07:45,0,92718.75,0,0,0,17843.75,0,94437.5,420420,50.03,1,-0.982
22-11-2021,07:45,08:00,0,91906.25,0,0,0,18656.25,0,93781.25,420860,50.06,1,-0.98
22-11-2021,08:00,08:15,0,90031.25,0,0,0,19812.5,0,92187.5,421360,50.06,1,-0.977
22-11-2021,08:15,08:30,0,88250,0,0,0,19437.5,0,90343.75,421260,50.06,1,-0.977
22-11-2021,08:30,08:45,0,85968.75,0,0,0,19031.25,0,88062.5,420920,50.02,1,-0.976
22-11-2021,08:45,09:00,0,80687.5,0,0,0,20062.5,0,83156.25,421500,50.01,1,-0.97
22-11-2021,09:00,09:15,0,75781.25,0,0,0,21375,0,78718.75,422720,49.99,1,-0.963
22-11-2021,09:15,09:30,0,73906.25,0,0,0,21468.75,0,76968.75,422820,50,1,-0.96
22-11-2021,09:30,09:45,0,74937.5,0,0,0,20343.75,0,77656.25,422320,49.98,1,-0.965
22-11-2021,09:45,10:00,0,74281.25,0,0,0,20843.75,0,77156.25,421500,49.99,1,-0.963
22-11-2021,10:00,10:15,0,72187.5,0,0,0,21375,0,75281.25,421660,50.01,1,-0.959
22-11-2021,10:15,10:30,0,71125,0,0,0,20875,0,74156.25,421300,50.01,1,-0.959
22-11-2021,10:30,10:45,0,70000,0,0,0,21125,0,73093.75,421400,50.02,1,-0.958
22-11-2021,10:45,11:00,0,67406.25,0,0,0,21875,0,70875,421980,50.06,1,-0.951
22-11-2021,11:00,11:15,0,68562.5,0,0,0,22125,0,72031.25,422320,50.06,1,-0.952
22-11-2021,11:15,11:30,0,68406.25,0,0,0,22093.75,0,71906.25,422280,50.02,1,-0.951
22-11-2021,11:30,11:45,0,68062.5,0,0,0,21875,0,71468.75,421980,49.98,1,-0.952
22-11-2021,11:45,12:00,0,67750,0,0,0,22406.25,0,71375,422360,50.01,1,-0.949
22-11-2021,12:00,12:15,0,67218.75,0,0,0,23343.75,0,71156.25,422860,49.98,1,-0.945
22-11-2021,12:15,12:30,0,67218.75,0,0,0,24031.25,0,71375,422980,50.01,1,-0.942
22-11-2021,12:30,12:45,0,67656.25,0,0,0,24687.5,0,72031.25,423420,50,1,-0.939
22-11-2021,12:45,13:00,0,68531.25,0,0,0,25062.5,0,72968.75,423780,50.02,1,-0.939
22-11-2021,13:00,13:15,0,68187.5,0,0,0,26781.25,0,73250,424720,50.07,1,-0.931
22-11-2021,13:15,13:30,0,74000,0,0,0,25156.25,0,78187.5,424860,50.03,1,-0.946
22-11-2021,13:30,13:45,0,78562.5,0,0,0,23500,0,82031.25,424020,49.99,1,-0.958
22-11-2021,13:45,14:00,0,78781.25,0,0,0,22718.75,0,81968.75,423940,50,1,-0.961
22-11-2021,14:00,14:15,0,76875,0,0,0,22406.25,0,80062.5,423760,49.95,1,-0.96
22-11-2021,14:15,14:30,0,74875,0,0,0,22500,0,78218.75,423740,49.97,1,-0.957
22-11-2021,14:30,14:45,0,76593.75,0,0,0,21968.75,0,79656.25,423320,49.97,1,-0.962
22-11-2021,14:45,15:00,0,79562.5,0,0,0,21343.75,0,82406.25,422940,49.97,1,-0.965
22-11-2021,15:00,15:15,0,82656.25,0,0,0,20781.25,0,85218.75,422720,50,1,-0.97
22-11-2021,15:15,15:30,0,84312.5,0,0,0,19875,0,86625,422180,49.98,1,-0.973
22-11-2021,15:30,15:45,0,86406.25,0,0,0,19125,0,88500,421840,50,1,-0.976
22-11-2021,15:45,16:00,0,89218.75,0,0,0,18250,0,91062.5,421440,49.94,1,-0.98
22-11-2021,16:00,16:15,0,88968.75,0,0,0,18718.75,0,90937.5,421640,49.95,1,-0.978
22-11-2021,16:15,16:30,0,90625,0,0,0,18187.5,0,92406.25,421700,49.91,1,-0.981
22-11-2021,16:30,16:45,0,94906.25,0,0,0,17875,0,96593.75,421320,49.91,1,-0.983
22-11-2021,16:45,17:00,0,97500,0,0,0,17562.5,0,99062.5,421260,50,1,-0.984
22-11-2021,17:00,17:15,0,99562.5,0,0,0,17437.5,0,101093.75,421260,49.97,1,-0.985
22-11-2021,17:15,17:30,0,100281.25,0,0,0,17031.25,0,101687.5,421260,50,1,-0.986
22-11-2021,17:30,17:45,0,99343.75,0,0,0,18031.25,0,100968.75,421660,49.95,1,-0.984
22-11-2021,17:45,18:00,0,99906.25,0,0,0,17437.5,0,101437.5,421480,49.86,1,-0.985
22-11-2021,18:00,18:15,0,99843.75,0,0,0,18937.5,0,101593.75,422340,49.97,1,-0.983
22-11-2021,18:15,18:30,0,102375,0,0,0,16875,0,103781.25,421520,49.91,1,-0.986
22-11-2021,18:30,18:45,0,103812.5,0,0,0,16937.5,0,105218.75,421600,49.96,1,-0.987
22-11-2021,18:45,19:00,0,104437.5,0,0,0,17187.5,0,105812.5,421740,49.99,1,-0.987
22-11-2021,19:00,19:15,0,104343.75,0,0,0,18093.75,0,105906.25,422240,50.02,1,-0.985
22-11-2021,19:15,19:30,0,104531.25,0,0,0,17937.5,0,106062.5,422100,49.95,1,-0.986
22-11-2021,19:30,19:45,0,106375,0,0,0,17406.25,0,107781.25,421800,49.92,1,-0.987
22-11-2021,19:45,20:00,0,105312.5,0,0,0,18656.25,0,106968.75,422640,50.01,1,-0.985
22-11-2021,20:00,20:15,0,104656.25,0,0,0,19500,0,106437.5,422860,49.98,1,-0.983
22-11-2021,20:15,20:30,0,103031.25,0,0,0,20125,0,105000,422860,49.93,1,-0.981
22-11-2021,20:30,20:45,0,100531.25,0,0,0,21687.5,0,102843.75,423580,49.97,1,-0.978
22-11-2021,20:45,21:00,0,99156.25,0,0,0,22875,0,101781.25,424240,50,1,-0.974
22-11-2021,21:00,21:15,0,97625,0,0,0,23062.5,0,100281.25,424380,49.97,1,-0.974
22-11-2021,21:15,21:30,0,98656.25,0,0,0,22718.75,0,101250,424260,50.01,1,-0.974
22-11-2021,21:30,21:45,0,98437.5,0,0,0,23062.5,0,101093.75,424540,49.99,1,-0.974
22-11-2021,21:45,22:00,0,97000,0,0,0,23750,0,99875,424960,50.03,1,-0.971
22-11-2021,22:00,22:15,0,96406.25,0,0,0,23406.25,0,99218.75,424860,50.02,1,-0.972
22-11-2021,22:15,22:30,0,95531.25,0,0,0,23656.25,0,98406.25,424840,50.04,1,-0.971
22-11-2021,22:30,22:45,0,94250,0,0,0,23906.25,0,97250,424740,50.01,1,-0.969
22-11-2021,22:45,23:00,0,92968.75,0,0,0,24250,0,96062.5,424820,49.99,1,-0.968
22-11-2021,23:00,23:15,0,92625,0,0,0,23875,0,95656.25,424800,50,1,-0.968
22-11-2021,23:15,23:30,0,92968.75,0,0,0,23781.25,0,95968.75,424680,49.98,1,-0.969
22-11-2021,23:30,23:45,0,92437.5,0,0,0,24312.5,0,95593.75,424920,50,1,-0.967
22-11-2021,23:45,00:00,0,91062.5,0,0,0,25031.25,0,94437.5,425240,50,1,-0.964
23-11-2021,00:00,00:15,0,87625,0,0,0,25750,0,91312.5,425640,49.98,1,-0.96
23-11-2021,00:15,00:30,0,86562.5,0,0,0,25656.25,0,90312.5,425580,49.94,1,-0.958
23-11-2021,00:30,00:45,0,85187.5,0,0,0,26312.5,0,89125,425760,49.96,1,-0.956
23-11-2021,00:45,01:00,0,84218.75,0,0,0,26812.5,0,88406.25,426040,50,1,-0.953
23-11-2021,01:00,01:15,0,83187.5,0,0,0,27437.5,0,87593.75,426400,49.99,1,-0.95
23-11-2021,01:15,01:30,0,83968.75,0,0,0,27218.75,0,88281.25,426280,49.99,1,-0.951
23-11-2021,01:30,01:45,0,84500,0,0,0,27062.5,0,88718.75,426200,49.95,1,-0.952
23-11-2021,01:45,02:00,0,83718.75,0,0,0,27375,0,88093.75,426320,49.94,1,-0.95
23-11-2021,02:00,02:15,0,83718.75,0,0,0,27937.5,0,88250,426680,49.95,1,-0.949
23-11-2021,02:15,02:30,0,83968.75,0,0,0,27687.5,0,88406.25,426420,49.9,1,-0.95
23-11-2021,02:30,02:45,0,82937.5,0,0,0,28031.25,0,87562.5,426640,49.89,1,-0.947
23-11-2021,02:45,03:00,0,82375,0,0,0,28281.25,0,87093.75,426780,49.9,1,-0.946
23-11-2021,03:00,03:15,0,82468.75,0,0,0,29000,0,87406.25,427280,49.99,1,-0.944
23-11-2021,03:15,03:30,0,83625,0,0,0,28625,0,88406.25,427100,49.96,1,-0.946
23-11-2021,03:30,03:45,0,83562.5,0,0,0,28843.75,0,88406.25,427260,49.99,1,-0.945
23-11-2021,03:45,04:00,0,83843.75,0,0,0,28812.5,0,88656.25,427220,50.01,1,-0.946
23-11-2021,04:00,04:15,0,83093.75,0,0,0,29000,0,88000,427380,50.02,1,-0.944
23-11-2021,04:15,04:30,0,84093.75,0,0,0,28750,0,88875,427220,50.02,1,-0.946
23-11-2021,04:30,04:45,0,86156.25,0,0,0,27781.25,0,90531.25,426620,50,1,-0.952
23-11-2021,04:45,05:00,0,87750,0,0,0,27093.75,0,91812.5,426200,50,1,-0.956
23-11-2021,05:00,05:15,0,90375,0,0,0,25781.25,0,94000,425520,49.95,1,-0.961
23-11-2021,05:15,05:30,0,91343.75,0,0,0,25375,0,94781.25,425200,49.99,1,-0.964
23-11-2021,05:30,05:45,0,93781.25,0,0,0,23687.5,0,96750,424280,50,1,-0.969
23-11-2021,05:45,06:00,0,94843.75,0,0,0,22937.5,0,97593.75,424180,50.02,1,-0.972
23-11-2021,06:00,06:15,0,95906.25,0,0,0,22437.5,0,98468.75,423780,50,1,-0.974
23-11-2021,06:15,06:30,0,97187.5,0,0,0,20531.25,0,99343.75,422880,49.97,1,-0.978
23-11-2021,06:30,06:45,0,97437.5,0,0,0,19500,0,99406.25,422080,49.99,1,-0.98
23-11-2021,06:45,07:00,0,94531.25,0,0,0,20531.25,0,96718.75,422320,49.96,1,-0.977
23-11-2021,07:00,07:15,0,96531.25,0,0,0,20500,0,98687.5,422520,49.99,1,-0.978
23-11-2021,07:15,07:30,0,96625,0,0,0,19406.25,0,98531.25,422160,50.03,1,-0.981
23-11-2021,07:30,07:45,0,95187.5,0,0,0,19781.25,0,97250,422520,50.05,1,-0.979
23-11-2021,07:45,08:00,0,92531.25,0,0,0,20625,0,94812.5,422860,50.03,1,-0.976
23-11-2021,08:00,08:15,0,91750,0,0,0,20562.5,0,94031.25,423060,50.03,1,-0.976
23-11-2021,08:15,08:30,0,92437.5,0,0,0,20031.25,0,94593.75,422880,50.05,1,-0.977
23-11-2021,08:30,08:45,0,92968.75,0,0,0,20156.25,0,95093.75,422900,50.09,1,-0.978
23-11-2021,08:45,09:00,0,91218.75,0,0,0,20562.5,0,93500,422900,50.08,1,-0.976
23-11-2021,09:00,09:15,0,90843.75,0,0,0,19906.25,0,93031.25,422460,50.02,1,-0.976
23-11-2021,09:15,09:30,0,89750,0,0,0,19000,0,91750,422100,50.03,1,-0.978
23-11-2021,09:30,09:45,0,88781.25,0,0,0,18812.5,0,90718.75,421900,50.03,1,-0.979
23-11-2021,09:45,10:00,0,88187.5,0,0,0,18687.5,0,90187.5,421780,50.01,1,-0.978
23-11-2021,10:00,10:15,0,88218.75,0,0,0,18531.25,0,90093.75,421360,49.98,1,-0.979
23-11-2021,10:15,10:30,0,88593.75,0,0,0,18406.25,0,90500,421060,49.98,1,-0.979
23-11-2021,10:30,10:45,0,88843.75,0,0,0,19375,0,90937.5,421560,49.99,1,-0.977
23-11-2021,10:45,11:00,0,88812.5,0,0,0,19968.75,0,91031.25,421900,49.99,1,-0.976
23-11-2021,11:00,11:15,0,90375,0,0,0,20187.5,0,92593.75,421920,49.98,1,-0.976
23-11-2021,11:15,11:30,0,91531.25,0,0,0,19062.5,0,93531.25,421220,49.91,1,-0.979
23-11-2021,11:30,11:45,0,88968.75,0,0,0,19687.5,0,91093.75,421420,49.89,1,-0.977
23-11-2021,11:45,12:00,0,86343.75,0,0,0,20968.75,0,88843.75,422100,49.94,1,-0.972
23-11-2021,12:00,12:15,0,84656.25,0,0,0,22937.5,0,87718.75,423140,49.98,1,-0.965
23-11-2021,12:15,12:30,0,85187.5,0,0,0,22562.5,0,88125,423080,50,1,-0.967
23-11-2021,12:30,12:45,0,87375,0,0,0,22000,0,90125,422740,49.99,1,-0.969
23-11-2021,12:45,13:00,0,88156.25,0,0,0,22031.25,0,90843.75,422800,50.01,1,-0.97
23-11-2021,13:00,13:15,0,86781.25,0,0,0,23937.5,0,90062.5,424100,50.07,1,-0.964
23-11-2021,13:15,13:30,0,86312.5,0,0,0,23875,0,89531.25,424100,50.03,1,-0.964
23-11-2021,13:30,13:45,0,86781.25,0,0,0,23156.25,0,89843.75,423600,50,1,-0.966
23-11-2021,13:45,14:00,0,88875,0,0,0,22062.5,0,91531.25,423200,50.06,1,-0.971
23-11-2021,14:00,14:15,0,89656.25,0,0,0,21656.25,0,92281.25,423040,50.06,1,-0.972
23-11-2021,14:15,14:30,0,91875,0,0,0,19750,0,93937.5,421920,50,1,-0.978
23-11-2021,14:30,14:45,0,92781.25,0,0,0,19312.5,0,94781.25,421660,50.03,1,-0.979
23-11-2021,14:45,15:00,0,94812.5,0,0,0,18125,0,96562.5,421000,49.99,1,-0.982
23-11-2021,15:00,15:15,0,94593.75,0,0,0,18781.25,0,96406.25,421520,50.05,1,-0.981
23-11-2021,15:15,15:30,0,95875,0,0,0,17906.25,0,97562.5,420840,49.94,1,-0.983
23-11-2021,15:30,15:45,0,97093.75,0,0,0,17937.5,0,98718.75,420780,50.01,1,-0.984
23-11-2021,15:45,16:00,0,99625,0,0,0,16312.5,0,100968.75,419960,49.94,1,-0.987
23-11-2021,16:00,16:15,0,100281.25,0,0,0,17000,0,101687.5,420420,50.04,1,-0.986
23-11-2021,16:15,16:30,0,100812.5,0,0,0,16562.5,0,102156.25,420040,50.02,1,-0.987
23-11-2021,16:30,16:45,0,102562.5,0,0,0,15343.75,0,103718.75,419380,50.02,1,-0.989
23-11-2021,16:45,17:00,0,104187.5,0,0,0,14437.5,0,105187.5,418980,49.95,1,-0.99
23-11-2021,17:00,17:15,0,105062.5,0,0,0,15531.25,0,106218.75,419660,49.98,1,-0.989
23-11-2021,17:15,17:30,0,104687.5,0,0,0,16000,0,105906.25,419940,49.9,1,-0.988
23-11-2021,17:30,17:45,0,106531.25,0,0,0,14750,0,107531.25,419180,49.79,1,-0.991
23-11-2021,17:45,18:00,0,104156.25,0,0,0,16437.5,0,105437.5,419740,49.73,1,-0.988
23-11-2021,18:00,18:15,0,102562.5,0,0,0,18375,0,104218.75,421040,49.85,1,-0.984
23-11-2021,18:15,18:30,0,103156.25,0,0,0,17687.5,0,104656.25,420720,49.8,1,-0.986
23-11-2021,18:30,18:45,0,105406.25,0,0,0,17156.25,0,106812.5,420680,49.88,1,-0.987
23-11-2021,18:45,19:00,0,105156.25,0,0,0,18406.25,0,106750,421440,50,1,-0.985
23-11-2021,19:00,19:15,0,104437.5,0,0,0,19093.75,0,106156.25,421920,50.04,1,-0.984
23-11-2021,19:15,19:30,0,104500,0,0,0,19187.5,0,106250,421980,49.99,1,-0.984
23-11-2021,19:30,19:45,0,103781.25,0,0,0,20062.5,0,105718.75,422520,50,1,-0.982
23-11-2021,19:45,20:00,0,102593.75,0,0,0,20906.25,0,104687.5,423020,50.02,1,-0.98
23-11-2021,20:00,20:15,0,102187.5,0,0,0,21468.75,0,104437.5,423520,50.04,1,-0.978
23-11-2021,20:15,20:30,0,101562.5,0,0,0,21218.75,0,103750,423360,50.01,1,-0.979
23-11-2021,20:30,20:45,0,101343.75,0,0,0,20625,0,103406.25,423100,50,1,-0.98
23-11-2021,20:45,21:00,0,100812.5,0,0,0,21031.25,0,103000,423440,50.02,1,-0.979
23-11-2021,21:00,21:15,0,100125,0,0,0,21593.75,0,102437.5,423600,49.98,1,-0.977
23-11-2021,21:15,21:30,0,96625,0,0,0,23093.75,0,99343.75,424320,49.98,1,-0.973
23-11-2021,21:30,21:45,0,93468.75,0,0,0,24281.25,0,96562.5,425160,50.02,1,-0.968
23-11-2021,21:45,22:00,0,92531.25,0,0,0,24093.75,0,95625,425260,50.03,1,-0.968
23-11-2021,22:00,22:15,0,93437.5,0,0,0,23156.25,0,96250,424660,49.95,1,-0.971
23-11-2021,22:15,22:30,0,93156.25,0,0,0,22500,0,95843.75,424100,49.86,1,-0.972
23-11-2021,22:30,22:45,0,93500,0,0,0,22125,0,96062.5,423900,49.85,1,-0.973
23-11-2021,22:45,23:00,0,91375,0,0,0,23781.25,0,94437.5,424900,49.98,1,-0.968
23-11-2021,23:00,23:15,0,91875,0,0,0,23531.25,0,94843.75,424540,49.97,1,-0.969
23-11-2021,23:15,23:30,0,91937.5,0,0,0,23625,0,94937.5,424680,49.99,1,-0.968
23-11-2021,23:30,23:45,0,90781.25,0,0,0,24062.5,0,93906.25,424920,50,1,-0.967
23-11-2021,23:45,00:00,0,91500,0,0,0,23656.25,0,94500,425040,50,1,-0.968
24-11-2021,00:00,00:15,0,89750,0,0,0,23593.75,0,92843.75,425060,49.94,1,-0.967
24-11-2021,00:15,00:30,0,88312.5,0,0,0,24031.25,0,91500,425120,49.93,1,-0.965
24-11-2021,00:30,00:45,0,87562.5,0,0,0,24218.75,0,90875,425200,49.96,1,-0.964
24-11-2021,00:45,01:00,0,84312.5,0,0,0,26031.25,0,88218.75,425760,49.95,1,-0.956
24-11-2021,01:00,01:15,0,83281.25,0,0,0,26343.75,0,87343.75,425920,49.97,1,-0.953
24-11-2021,01:15,01:30,0,83031.25,0,0,0,26750,0,87250,426180,49.98,1,-0.952
24-11-2021,01:30,01:45,0,81875,0,0,0,27031.25,0,86218.75,426220,49.89,1,-0.95
24-11-2021,01:45,02:00,0,82125,0,0,0,27312.5,0,86562.5,426580,49.96,1,-0.949
24-11-2021,02:00,02:15,0,82281.25,0,0,0,27156.25,0,86625,426480,49.96,1,-0.95
24-11-2021,02:15,02:30,0,81625,0,0,0,26781.25,0,85906.25,426200,49.86,1,-0.95
24-11-2021,02:30,02:45,0,82093.75,0,0,0,26812.5,0,86375,426280,49.87,1,-0.95
24-11-2021,02:45,03:00,0,83031.25,0,0,0,27281.25,0,87406.25,426520,49.96,1,-0.95
24-11-2021,03:00,03:15,0,81562.5,0,0,0,28062.5,0,86218.75,427020,49.99,1,-0.946
24-11-2021,03:15,03:30,0,81250,0,0,0,28125,0,86000,427140,49.98,1,-0.945
24-11-2021,03:30,03:45,0,82468.75,0,0,0,27968.75,0,87093.75,427060,49.99,1,-0.947
24-11-2021,03:45,04:00,0,82937.5,0,0,0,27843.75,0,87500,427120,50,1,-0.948
24-11-2021,04:00,04:15,0,84281.25,0,0,0,27625,0,88687.5,426900,50.03,1,-0.95
24-11-2021,04:15,04:30,0,85187.5,0,0,0,27187.5,0,89406.25,426600,50.02,1,-0.953
24-11-2021,04:30,04:45,0,85468.75,0,0,0,26750,0,89562.5,426260,50.02,1,-0.954
24-11-2021,04:45,05:00,0,86656.25,0,0,0,26000,0,90500,425980,50.02,1,-0.958
24-11-2021,05:00,05:15,0,89593.75,0,0,0,25093.75,0,93000,425380,50.01,1,-0.963
24-11-2021,05:15,05:30,0,91562.5,0,0,0,23812.5,0,94625,424660,50.04,1,-0.968
24-11-2021,05:30,05:45,0,91312.5,0,0,0,23000,0,94156.25,424260,50.02,1,-0.97
24-11-2021,05:45,06:00,0,92156.25,0,0,0,22375,0,94843.75,423920,50.02,1,-0.972
24-11-2021,06:00,06:15,0,94750,0,0,0,21343.75,0,97156.25,423540,50,1,-0.975
24-11-2021,06:15,06:30,0,96781.25,0,0,0,19187.5,0,98625,422500,49.99,1,-0.981
24-11-2021,06:30,06:45,0,99218.75,0,0,0,18093.75,0,100875,421960,50.01,1,-0.984
24-11-2021,06:45,07:00,0,100031.25,0,0,0,17656.25,0,101593.75,421840,50.01,1,-0.985
24-11-2021,07:00,07:15,0,99812.5,0,0,0,17031.25,0,101250,421460,49.95,1,-0.986
